ISO-3166-1;Date;Population;Tests;Confirmed;Deaths;Recovered
AFG;2020-01-22;32225560;;0;0;0
AFG;2020-01-23;32225560;;0;0;0
AFG;2020-01-24;32225560;;0;0;0
AFG;2020-01-25;32225560;;0;0;0
AFG;2020-01-26;32225560;;0;0;0
AFG;2020-01-27;32225560;;0;0;0
AFG;2020-01-28;32225560;;0;0;0
AFG;2020-01-29;32225560;;0;0;0
AFG;2020-01-30;32225560;;0;0;0
AFG;2020-01-31;32225560;;0;0;0
AFG;2020-02-01;32225560;;0;0;0
AFG;2020-02-02;32225560;;0;0;0
AFG;2020-02-03;32225560;;0;0;0
AFG;2020-02-04;32225560;;0;0;0
AFG;2020-02-05;32225560;;0;0;0
AFG;2020-02-06;32225560;;0;0;0
AFG;2020-02-07;32225560;;0;0;0
AFG;2020-02-08;32225560;;0;0;0
AFG;2020-02-09;32225560;;0;0;0
AFG;2020-02-10;32225560;;0;0;0
AFG;2020-02-11;32225560;;0;0;0
AFG;2020-02-12;32225560;;0;0;0
AFG;2020-02-13;32225560;;0;0;0
AFG;2020-02-14;32225560;;0;0;0
AFG;2020-02-15;32225560;;0;0;0
AFG;2020-02-16;32225560;;0;0;0
AFG;2020-02-17;32225560;;0;0;0
AFG;2020-02-18;32225560;;0;0;0
AFG;2020-02-19;32225560;;0;0;0
AFG;2020-02-20;32225560;;0;0;0
AFG;2020-02-21;32225560;;0;0;0
AFG;2020-02-22;32225560;;0;0;0
AFG;2020-02-23;32225560;;0;0;0
AFG;2020-02-24;32225560;;1;0;0
AFG;2020-02-25;32225560;;1;0;0
AFG;2020-02-26;32225560;;1;0;0
AFG;2020-02-27;32225560;;1;0;0
AFG;2020-02-28;32225560;;1;0;0
AFG;2020-02-29;32225560;;1;0;0
AFG;2020-03-01;32225560;;1;0;0
AFG;2020-03-02;32225560;;1;0;0
AFG;2020-03-03;32225560;;1;0;0
AFG;2020-03-04;32225560;;1;0;0
AFG;2020-03-05;32225560;;1;0;0
AFG;2020-03-06;32225560;;1;0;0
AFG;2020-03-07;32225560;;1;0;0
AFG;2020-03-08;32225560;;4;0;0
AFG;2020-03-09;32225560;;4;0;0
AFG;2020-03-10;32225560;;5;0;0
AFG;2020-03-11;32225560;;7;0;0
AFG;2020-03-12;32225560;;7;0;0
AFG;2020-03-13;32225560;;7;0;0
AFG;2020-03-14;32225560;;11;0;0
AFG;2020-03-15;32225560;;16;0;0
AFG;2020-03-16;32225560;;21;0;1
AFG;2020-03-17;32225560;;22;0;1
AFG;2020-03-18;32225560;;22;0;1
AFG;2020-03-19;32225560;;22;0;1
AFG;2020-03-20;32225560;;24;0;1
AFG;2020-03-21;32225560;;24;0;1
AFG;2020-03-22;32225560;;40;1;1
AGO;2020-01-22;31127674;;0;0;0
AGO;2020-01-23;31127674;;0;0;0
AGO;2020-01-24;31127674;;0;0;0
AGO;2020-01-25;31127674;;0;0;0
AGO;2020-01-26;31127674;;0;0;0
AGO;2020-01-27;31127674;;0;0;0
AGO;2020-01-28;31127674;;0;0;0
AGO;2020-01-29;31127674;;0;0;0
AGO;2020-01-30;31127674;;0;0;0
AGO;2020-01-31;31127674;;0;0;0
AGO;2020-02-01;31127674;;0;0;0
AGO;2020-02-02;31127674;;0;0;0
AGO;2020-02-03;31127674;;0;0;0
AGO;2020-02-04;31127674;;0;0;0
AGO;2020-02-05;31127674;;0;0;0
AGO;2020-02-06;31127674;;0;0;0
AGO;2020-02-07;31127674;;0;0;0
AGO;2020-02-08;31127674;;0;0;0
AGO;2020-02-09;31127674;;0;0;0
AGO;2020-02-10;31127674;;0;0;0
AGO;2020-02-11;31127674;;0;0;0
AGO;2020-02-12;31127674;;0;0;0
AGO;2020-02-13;31127674;;0;0;0
AGO;2020-02-14;31127674;;0;0;0
AGO;2020-02-15;31127674;;0;0;0
AGO;2020-02-16;31127674;;0;0;0
AGO;2020-02-17;31127674;;0;0;0
AGO;2020-02-18;31127674;;0;0;0
AGO;2020-02-19;31127674;;0;0;0
AGO;2020-02-20;31127674;;0;0;0
AGO;2020-02-21;31127674;;0;0;0
AGO;2020-02-22;31127674;;0;0;0
AGO;2020-02-23;31127674;;0;0;0
AGO;2020-02-24;31127674;;0;0;0
AGO;2020-02-25;31127674;;0;0;0
AGO;2020-02-26;31127674;;0;0;0
AGO;2020-02-27;31127674;;0;0;0
AGO;2020-02-28;31127674;;0;0;0
AGO;2020-02-29;31127674;;0;0;0
AGO;2020-03-01;31127674;;0;0;0
AGO;2020-03-02;31127674;;0;0;0
AGO;2020-03-03;31127674;;0;0;0
AGO;2020-03-04;31127674;;0;0;0
AGO;2020-03-05;31127674;;0;0;0
AGO;2020-03-06;31127674;;0;0;0
AGO;2020-03-07;31127674;;0;0;0
AGO;2020-03-08;31127674;;0;0;0
AGO;2020-03-09;31127674;;0;0;0
AGO;2020-03-10;31127674;;0;0;0
AGO;2020-03-11;31127674;;0;0;0
AGO;2020-03-12;31127674;;0;0;0
AGO;2020-03-13;31127674;;0;0;0
AGO;2020-03-14;31127674;;0;0;0
AGO;2020-03-15;31127674;;0;0;0
AGO;2020-03-16;31127674;;0;0;0
AGO;2020-03-17;31127674;;0;0;0
AGO;2020-03-18;31127674;;0;0;0
AGO;2020-03-19;31127674;;0;0;0
AGO;2020-03-20;31127674;;1;0;0
AGO;2020-03-21;31127674;;2;0;0
AGO;2020-03-22;31127674;;2;0;0
ALB;2020-01-22;2862427;;0;0;0
ALB;2020-01-23;2862427;;0;0;0
ALB;2020-01-24;2862427;;0;0;0
ALB;2020-01-25;2862427;;0;0;0
ALB;2020-01-26;2862427;;0;0;0
ALB;2020-01-27;2862427;;0;0;0
ALB;2020-01-28;2862427;;0;0;0
ALB;2020-01-29;2862427;;0;0;0
ALB;2020-01-30;2862427;;0;0;0
ALB;2020-01-31;2862427;;0;0;0
ALB;2020-02-01;2862427;;0;0;0
ALB;2020-02-02;2862427;;0;0;0
ALB;2020-02-03;2862427;;0;0;0
ALB;2020-02-04;2862427;;0;0;0
ALB;2020-02-05;2862427;;0;0;0
ALB;2020-02-06;2862427;;0;0;0
ALB;2020-02-07;2862427;;0;0;0
ALB;2020-02-08;2862427;;0;0;0
ALB;2020-02-09;2862427;;0;0;0
ALB;2020-02-10;2862427;;0;0;0
ALB;2020-02-11;2862427;;0;0;0
ALB;2020-02-12;2862427;;0;0;0
ALB;2020-02-13;2862427;;0;0;0
ALB;2020-02-14;2862427;;0;0;0
ALB;2020-02-15;2862427;;0;0;0
ALB;2020-02-16;2862427;;0;0;0
ALB;2020-02-17;2862427;;0;0;0
ALB;2020-02-18;2862427;;0;0;0
ALB;2020-02-19;2862427;;0;0;0
ALB;2020-02-20;2862427;;0;0;0
ALB;2020-02-21;2862427;;0;0;0
ALB;2020-02-22;2862427;;0;0;0
ALB;2020-02-23;2862427;;0;0;0
ALB;2020-02-24;2862427;;0;0;0
ALB;2020-02-25;2862427;;0;0;0
ALB;2020-02-26;2862427;;0;0;0
ALB;2020-02-27;2862427;;0;0;0
ALB;2020-02-28;2862427;;0;0;0
ALB;2020-02-29;2862427;;0;0;0
ALB;2020-03-01;2862427;;0;0;0
ALB;2020-03-02;2862427;;0;0;0
ALB;2020-03-03;2862427;;0;0;0
ALB;2020-03-04;2862427;;0;0;0
ALB;2020-03-05;2862427;;0;0;0
ALB;2020-03-06;2862427;;0;0;0
ALB;2020-03-07;2862427;;0;0;0
ALB;2020-03-08;2862427;;0;0;0
ALB;2020-03-09;2862427;;2;0;0
ALB;2020-03-10;2862427;;10;0;0
ALB;2020-03-11;2862427;;12;1;0
ALB;2020-03-12;2862427;;23;1;0
ALB;2020-03-13;2862427;;33;1;0
ALB;2020-03-14;2862427;;38;1;0
ALB;2020-03-15;2862427;;42;1;0
ALB;2020-03-16;2862427;;51;1;0
ALB;2020-03-17;2862427;;55;1;0
ALB;2020-03-18;2862427;;59;2;0
ALB;2020-03-19;2862427;;64;2;0
ALB;2020-03-20;2862427;;70;2;0
ALB;2020-03-21;2862427;;76;2;2
ALB;2020-03-22;2862427;;89;2;2
AND;2020-01-22;77543;;0;0;0
AND;2020-01-23;77543;;0;0;0
AND;2020-01-24;77543;;0;0;0
AND;2020-01-25;77543;;0;0;0
AND;2020-01-26;77543;;0;0;0
AND;2020-01-27;77543;;0;0;0
AND;2020-01-28;77543;;0;0;0
AND;2020-01-29;77543;;0;0;0
AND;2020-01-30;77543;;0;0;0
AND;2020-01-31;77543;;0;0;0
AND;2020-02-01;77543;;0;0;0
AND;2020-02-02;77543;;0;0;0
AND;2020-02-03;77543;;0;0;0
AND;2020-02-04;77543;;0;0;0
AND;2020-02-05;77543;;0;0;0
AND;2020-02-06;77543;;0;0;0
AND;2020-02-07;77543;;0;0;0
AND;2020-02-08;77543;;0;0;0
AND;2020-02-09;77543;;0;0;0
AND;2020-02-10;77543;;0;0;0
AND;2020-02-11;77543;;0;0;0
AND;2020-02-12;77543;;0;0;0
AND;2020-02-13;77543;;0;0;0
AND;2020-02-14;77543;;0;0;0
AND;2020-02-15;77543;;0;0;0
AND;2020-02-16;77543;;0;0;0
AND;2020-02-17;77543;;0;0;0
AND;2020-02-18;77543;;0;0;0
AND;2020-02-19;77543;;0;0;0
AND;2020-02-20;77543;;0;0;0
AND;2020-02-21;77543;;0;0;0
AND;2020-02-22;77543;;0;0;0
AND;2020-02-23;77543;;0;0;0
AND;2020-02-24;77543;;0;0;0
AND;2020-02-25;77543;;0;0;0
AND;2020-02-26;77543;;0;0;0
AND;2020-02-27;77543;;0;0;0
AND;2020-02-28;77543;;0;0;0
AND;2020-02-29;77543;;0;0;0
AND;2020-03-01;77543;;0;0;0
AND;2020-03-02;77543;;1;0;0
AND;2020-03-03;77543;;1;0;0
AND;2020-03-04;77543;;1;0;0
AND;2020-03-05;77543;;1;0;0
AND;2020-03-06;77543;;1;0;0
AND;2020-03-07;77543;;1;0;0
AND;2020-03-08;77543;;1;0;0
AND;2020-03-09;77543;;1;0;0
AND;2020-03-10;77543;;1;0;0
AND;2020-03-11;77543;;1;0;0
AND;2020-03-12;77543;;1;0;1
AND;2020-03-13;77543;;1;0;0
AND;2020-03-14;77543;;1;0;1
AND;2020-03-15;77543;;1;0;1
AND;2020-03-16;77543;;2;0;1
AND;2020-03-17;77543;;39;0;1
AND;2020-03-18;77543;;39;0;1
AND;2020-03-19;77543;;53;0;1
AND;2020-03-20;77543;;75;0;1
AND;2020-03-21;77543;;88;0;1
AND;2020-03-22;77543;;113;1;1
ARE;2020-01-22;9770529;;0;0;0
ARE;2020-01-23;9770529;;0;0;0
ARE;2020-01-24;9770529;;0;0;0
ARE;2020-01-25;9770529;;0;0;0
ARE;2020-01-26;9770529;;0;0;0
ARE;2020-01-27;9770529;;0;0;0
ARE;2020-01-28;9770529;;0;0;0
ARE;2020-01-29;9770529;;4;0;0
ARE;2020-01-30;9770529;;4;0;0
ARE;2020-01-31;9770529;;4;0;0
ARE;2020-02-01;9770529;;4;0;0
ARE;2020-02-02;9770529;;5;0;0
ARE;2020-02-03;9770529;;5;0;0
ARE;2020-02-04;9770529;;5;0;0
ARE;2020-02-05;9770529;;5;0;0
ARE;2020-02-06;9770529;;5;0;0
ARE;2020-02-07;9770529;;5;0;0
ARE;2020-02-08;9770529;;7;0;0
ARE;2020-02-09;9770529;;7;0;0
ARE;2020-02-10;9770529;;8;0;0
ARE;2020-02-11;9770529;;8;0;0
ARE;2020-02-12;9770529;;8;0;1
ARE;2020-02-13;9770529;;8;0;1
ARE;2020-02-14;9770529;;8;0;1
ARE;2020-02-15;9770529;;8;0;3
ARE;2020-02-16;9770529;;9;0;4
ARE;2020-02-17;9770529;;9;0;4
ARE;2020-02-18;9770529;;9;0;4
ARE;2020-02-19;9770529;;9;0;4
ARE;2020-02-20;9770529;;9;0;4
ARE;2020-02-21;9770529;;9;0;4
ARE;2020-02-22;9770529;;13;0;4
ARE;2020-02-23;9770529;;13;0;4
ARE;2020-02-24;9770529;;13;0;4
ARE;2020-02-25;9770529;;13;0;4
ARE;2020-02-26;9770529;;13;0;4
ARE;2020-02-27;9770529;;13;0;4
ARE;2020-02-28;9770529;;19;0;5
ARE;2020-02-29;9770529;;21;0;5
ARE;2020-03-01;9770529;;21;0;5
ARE;2020-03-02;9770529;;21;0;5
ARE;2020-03-03;9770529;;27;0;5
ARE;2020-03-04;9770529;;27;0;5
ARE;2020-03-05;9770529;;29;0;5
ARE;2020-03-06;9770529;;29;0;5
ARE;2020-03-07;9770529;;45;0;7
ARE;2020-03-08;9770529;;45;0;7
ARE;2020-03-09;9770529;;45;0;7
ARE;2020-03-10;9770529;;74;0;12
ARE;2020-03-11;9770529;;74;0;17
ARE;2020-03-12;9770529;;85;0;17
ARE;2020-03-13;9770529;;85;0;17
ARE;2020-03-14;9770529;;85;0;17
ARE;2020-03-15;9770529;;98;0;23
ARE;2020-03-16;9770529;;98;0;23
ARE;2020-03-17;9770529;;98;0;23
ARE;2020-03-18;9770529;;113;0;26
ARE;2020-03-19;9770529;;140;0;31
ARE;2020-03-20;9770529;;140;2;31
ARE;2020-03-21;9770529;;153;2;38
ARE;2020-03-22;9770529;;153;2;38
ARG;2020-01-22;44938712;;0;0;0
ARG;2020-01-23;44938712;;0;0;0
ARG;2020-01-24;44938712;;0;0;0
ARG;2020-01-25;44938712;;0;0;0
ARG;2020-01-26;44938712;;0;0;0
ARG;2020-01-27;44938712;;0;0;0
ARG;2020-01-28;44938712;;0;0;0
ARG;2020-01-29;44938712;;0;0;0
ARG;2020-01-30;44938712;;0;0;0
ARG;2020-01-31;44938712;;0;0;0
ARG;2020-02-01;44938712;;0;0;0
ARG;2020-02-02;44938712;;0;0;0
ARG;2020-02-03;44938712;;0;0;0
ARG;2020-02-04;44938712;;0;0;0
ARG;2020-02-05;44938712;;0;0;0
ARG;2020-02-06;44938712;;0;0;0
ARG;2020-02-07;44938712;;0;0;0
ARG;2020-02-08;44938712;;0;0;0
ARG;2020-02-09;44938712;;0;0;0
ARG;2020-02-10;44938712;;0;0;0
ARG;2020-02-11;44938712;;0;0;0
ARG;2020-02-12;44938712;;0;0;0
ARG;2020-02-13;44938712;;0;0;0
ARG;2020-02-14;44938712;;0;0;0
ARG;2020-02-15;44938712;;0;0;0
ARG;2020-02-16;44938712;;0;0;0
ARG;2020-02-17;44938712;;0;0;0
ARG;2020-02-18;44938712;;0;0;0
ARG;2020-02-19;44938712;;0;0;0
ARG;2020-02-20;44938712;;0;0;0
ARG;2020-02-21;44938712;;0;0;0
ARG;2020-02-22;44938712;;0;0;0
ARG;2020-02-23;44938712;;0;0;0
ARG;2020-02-24;44938712;;0;0;0
ARG;2020-02-25;44938712;;0;0;0
ARG;2020-02-26;44938712;;0;0;0
ARG;2020-02-27;44938712;;0;0;0
ARG;2020-02-28;44938712;;0;0;0
ARG;2020-02-29;44938712;;0;0;0
ARG;2020-03-01;44938712;;0;0;0
ARG;2020-03-02;44938712;;0;0;0
ARG;2020-03-03;44938712;;1;0;0
ARG;2020-03-04;44938712;;1;0;0
ARG;2020-03-05;44938712;;1;0;0
ARG;2020-03-06;44938712;;2;0;0
ARG;2020-03-07;44938712;;8;0;0
ARG;2020-03-08;44938712;;12;1;0
ARG;2020-03-09;44938712;;12;1;0
ARG;2020-03-10;44938712;;17;1;0
ARG;2020-03-11;44938712;;19;1;0
ARG;2020-03-12;44938712;;19;1;0
ARG;2020-03-13;44938712;;31;2;0
ARG;2020-03-14;44938712;;34;2;1
ARG;2020-03-15;44938712;;45;2;1
ARG;2020-03-16;44938712;;56;2;1
ARG;2020-03-17;44938712;;68;2;3
ARG;2020-03-18;44938712;;79;2;3
ARG;2020-03-19;44938712;;97;3;3
ARG;2020-03-20;44938712;;128;3;3
ARG;2020-03-21;44938712;;158;4;3
ARG;2020-03-22;44938712;;225;4;3
ARM;2020-01-22;2957500;;0;0;0
ARM;2020-01-23;2957500;;0;0;0
ARM;2020-01-24;2957500;;0;0;0
ARM;2020-01-25;2957500;;0;0;0
ARM;2020-01-26;2957500;;0;0;0
ARM;2020-01-27;2957500;;0;0;0
ARM;2020-01-28;2957500;;0;0;0
ARM;2020-01-29;2957500;;0;0;0
ARM;2020-01-30;2957500;;0;0;0
ARM;2020-01-31;2957500;;0;0;0
ARM;2020-02-01;2957500;;0;0;0
ARM;2020-02-02;2957500;;0;0;0
ARM;2020-02-03;2957500;;0;0;0
ARM;2020-02-04;2957500;;0;0;0
ARM;2020-02-05;2957500;;0;0;0
ARM;2020-02-06;2957500;;0;0;0
ARM;2020-02-07;2957500;;0;0;0
ARM;2020-02-08;2957500;;0;0;0
ARM;2020-02-09;2957500;;0;0;0
ARM;2020-02-10;2957500;;0;0;0
ARM;2020-02-11;2957500;;0;0;0
ARM;2020-02-12;2957500;;0;0;0
ARM;2020-02-13;2957500;;0;0;0
ARM;2020-02-14;2957500;;0;0;0
ARM;2020-02-15;2957500;;0;0;0
ARM;2020-02-16;2957500;;0;0;0
ARM;2020-02-17;2957500;;0;0;0
ARM;2020-02-18;2957500;;0;0;0
ARM;2020-02-19;2957500;;0;0;0
ARM;2020-02-20;2957500;;0;0;0
ARM;2020-02-21;2957500;;0;0;0
ARM;2020-02-22;2957500;;0;0;0
ARM;2020-02-23;2957500;;0;0;0
ARM;2020-02-24;2957500;;0;0;0
ARM;2020-02-25;2957500;;0;0;0
ARM;2020-02-26;2957500;;0;0;0
ARM;2020-02-27;2957500;;0;0;0
ARM;2020-02-28;2957500;;0;0;0
ARM;2020-02-29;2957500;;0;0;0
ARM;2020-03-01;2957500;;1;0;0
ARM;2020-03-02;2957500;;1;0;0
ARM;2020-03-03;2957500;;1;0;0
ARM;2020-03-04;2957500;;1;0;0
ARM;2020-03-05;2957500;;1;0;0
ARM;2020-03-06;2957500;;1;0;0
ARM;2020-03-07;2957500;;1;0;0
ARM;2020-03-08;2957500;;1;0;0
ARM;2020-03-09;2957500;;1;0;0
ARM;2020-03-10;2957500;;1;0;0
ARM;2020-03-11;2957500;;1;0;0
ARM;2020-03-12;2957500;;4;0;0
ARM;2020-03-13;2957500;;8;0;0
ARM;2020-03-14;2957500;;18;0;0
ARM;2020-03-15;2957500;;26;0;0
ARM;2020-03-16;2957500;;52;0;0
ARM;2020-03-17;2957500;;78;0;1
ARM;2020-03-18;2957500;;84;0;1
ARM;2020-03-19;2957500;;115;0;1
ARM;2020-03-20;2957500;;136;0;1
ARM;2020-03-21;2957500;;160;0;1
ARM;2020-03-22;2957500;;194;0;2
ATG;2020-01-22;96453;;0;0;0
ATG;2020-01-23;96453;;0;0;0
ATG;2020-01-24;96453;;0;0;0
ATG;2020-01-25;96453;;0;0;0
ATG;2020-01-26;96453;;0;0;0
ATG;2020-01-27;96453;;0;0;0
ATG;2020-01-28;96453;;0;0;0
ATG;2020-01-29;96453;;0;0;0
ATG;2020-01-30;96453;;0;0;0
ATG;2020-01-31;96453;;0;0;0
ATG;2020-02-01;96453;;0;0;0
ATG;2020-02-02;96453;;0;0;0
ATG;2020-02-03;96453;;0;0;0
ATG;2020-02-04;96453;;0;0;0
ATG;2020-02-05;96453;;0;0;0
ATG;2020-02-06;96453;;0;0;0
ATG;2020-02-07;96453;;0;0;0
ATG;2020-02-08;96453;;0;0;0
ATG;2020-02-09;96453;;0;0;0
ATG;2020-02-10;96453;;0;0;0
ATG;2020-02-11;96453;;0;0;0
ATG;2020-02-12;96453;;0;0;0
ATG;2020-02-13;96453;;0;0;0
ATG;2020-02-14;96453;;0;0;0
ATG;2020-02-15;96453;;0;0;0
ATG;2020-02-16;96453;;0;0;0
ATG;2020-02-17;96453;;0;0;0
ATG;2020-02-18;96453;;0;0;0
ATG;2020-02-19;96453;;0;0;0
ATG;2020-02-20;96453;;0;0;0
ATG;2020-02-21;96453;;0;0;0
ATG;2020-02-22;96453;;0;0;0
ATG;2020-02-23;96453;;0;0;0
ATG;2020-02-24;96453;;0;0;0
ATG;2020-02-25;96453;;0;0;0
ATG;2020-02-26;96453;;0;0;0
ATG;2020-02-27;96453;;0;0;0
ATG;2020-02-28;96453;;0;0;0
ATG;2020-02-29;96453;;0;0;0
ATG;2020-03-01;96453;;0;0;0
ATG;2020-03-02;96453;;0;0;0
ATG;2020-03-03;96453;;0;0;0
ATG;2020-03-04;96453;;0;0;0
ATG;2020-03-05;96453;;0;0;0
ATG;2020-03-06;96453;;0;0;0
ATG;2020-03-07;96453;;0;0;0
ATG;2020-03-08;96453;;0;0;0
ATG;2020-03-09;96453;;0;0;0
ATG;2020-03-10;96453;;0;0;0
ATG;2020-03-11;96453;;0;0;0
ATG;2020-03-12;96453;;0;0;0
ATG;2020-03-13;96453;;1;0;0
ATG;2020-03-14;96453;;1;0;0
ATG;2020-03-15;96453;;1;0;0
ATG;2020-03-16;96453;;1;0;0
ATG;2020-03-17;96453;;1;0;0
ATG;2020-03-18;96453;;1;0;0
ATG;2020-03-19;96453;;1;0;0
ATG;2020-03-20;96453;;1;0;0
ATG;2020-03-21;96453;;1;0;0
ATG;2020-03-22;96453;;1;0;0
AUS;2020-01-22;25633452;;0;0;0
AUS;2020-01-23;25633452;;0;0;0
AUS;2020-01-24;25633452;;0;0;0
AUS;2020-01-25;25633452;;0;0;0
AUS;2020-01-26;25633452;;4;0;0
AUS;2020-01-27;25633452;;5;0;0
AUS;2020-01-28;25633452;;5;0;0
AUS;2020-01-29;25633452;;6;0;0
AUS;2020-01-30;25633452;;9;0;2
AUS;2020-01-31;25633452;;9;0;2
AUS;2020-02-01;25633452;;12;0;2
AUS;2020-02-02;25633452;;12;0;2
AUS;2020-02-03;25633452;;12;0;2
AUS;2020-02-04;25633452;;13;0;2
AUS;2020-02-05;25633452;;13;0;2
AUS;2020-02-06;25633452;;14;0;2
AUS;2020-02-07;25633452;;15;0;2
AUS;2020-02-08;25633452;;15;0;2
AUS;2020-02-09;25633452;;15;0;2
AUS;2020-02-10;25633452;;15;0;2
AUS;2020-02-11;25633452;;15;0;2
AUS;2020-02-12;25633452;;15;0;2
AUS;2020-02-13;25633452;;15;0;8
AUS;2020-02-14;25633452;;15;0;8
AUS;2020-02-15;25633452;;15;0;8
AUS;2020-02-16;25633452;;15;0;8
AUS;2020-02-17;25633452;;15;0;10
AUS;2020-02-18;25633452;;15;0;10
AUS;2020-02-19;25633452;;15;0;10
AUS;2020-02-20;25633452;;15;0;10
AUS;2020-02-21;25633452;;15;0;11
AUS;2020-02-22;25633452;;15;0;11
AUS;2020-02-23;25633452;;15;0;11
AUS;2020-02-24;25633452;;15;0;11
AUS;2020-02-25;25633452;;15;0;11
AUS;2020-02-26;25633452;;15;0;11
AUS;2020-02-27;25633452;;15;0;11
AUS;2020-02-28;25633452;;15;0;11
AUS;2020-02-29;25633452;;25;0;11
AUS;2020-03-01;25633452;;27;1;11
AUS;2020-03-02;25633452;;30;1;11
AUS;2020-03-03;25633452;;39;1;11
AUS;2020-03-04;25633452;;52;2;11
AUS;2020-03-05;25633452;;55;2;21
AUS;2020-03-06;25633452;;60;2;21
AUS;2020-03-07;25633452;;63;2;21
AUS;2020-03-08;25633452;;76;3;21
AUS;2020-03-09;25633452;;91;3;21
AUS;2020-03-10;25633452;;107;3;21
AUS;2020-03-11;25633452;;128;3;21
AUS;2020-03-12;25633452;;128;3;21
AUS;2020-03-13;25633452;;200;3;23
AUS;2020-03-14;25633452;;250;3;23
AUS;2020-03-15;25633452;;297;3;23
AUS;2020-03-16;25633452;;377;3;23
AUS;2020-03-17;25633452;;452;5;23
AUS;2020-03-18;25633452;;568;6;23
AUS;2020-03-19;25633452;;681;6;26
AUS;2020-03-20;25633452;;791;7;26
AUS;2020-03-21;25633452;;1071;7;26
AUS;2020-03-22;25633452;;1314;7;88
AUT;2020-01-22;8902600;;0;0;0
AUT;2020-01-23;8902600;;0;0;0
AUT;2020-01-24;8902600;;0;0;0
AUT;2020-01-25;8902600;;0;0;0
AUT;2020-01-26;8902600;;0;0;0
AUT;2020-01-27;8902600;;0;0;0
AUT;2020-01-28;8902600;;0;0;0
AUT;2020-01-29;8902600;;0;0;0
AUT;2020-01-30;8902600;;0;0;0
AUT;2020-01-31;8902600;;0;0;0
AUT;2020-02-01;8902600;;0;0;0
AUT;2020-02-02;8902600;;0;0;0
AUT;2020-02-03;8902600;;0;0;0
AUT;2020-02-04;8902600;;0;0;0
AUT;2020-02-05;8902600;;0;0;0
AUT;2020-02-06;8902600;;0;0;0
AUT;2020-02-07;8902600;;0;0;0
AUT;2020-02-08;8902600;;0;0;0
AUT;2020-02-09;8902600;;0;0;0
AUT;2020-02-10;8902600;;0;0;0
AUT;2020-02-11;8902600;;0;0;0
AUT;2020-02-12;8902600;;0;0;0
AUT;2020-02-13;8902600;;0;0;0
AUT;2020-02-14;8902600;;0;0;0
AUT;2020-02-15;8902600;;0;0;0
AUT;2020-02-16;8902600;;0;0;0
AUT;2020-02-17;8902600;;0;0;0
AUT;2020-02-18;8902600;;0;0;0
AUT;2020-02-19;8902600;;0;0;0
AUT;2020-02-20;8902600;;0;0;0
AUT;2020-02-21;8902600;;0;0;0
AUT;2020-02-22;8902600;;0;0;0
AUT;2020-02-23;8902600;;0;0;0
AUT;2020-02-24;8902600;;0;0;0
AUT;2020-02-25;8902600;218;2;0;0
AUT;2020-02-26;8902600;321;2;0;0
AUT;2020-02-27;8902600;447;3;0;0
AUT;2020-02-28;8902600;763;3;0;0
AUT;2020-02-29;8902600;1649;9;0;0
AUT;2020-03-01;8902600;2019;14;0;0
AUT;2020-03-02;8902600;2389;18;0;0
AUT;2020-03-03;8902600;2759;21;0;0
AUT;2020-03-04;8902600;3128;29;0;0
AUT;2020-03-05;8902600;3128;41;0;0
AUT;2020-03-06;8902600;4000;55;0;0
AUT;2020-03-07;8902600;4308;79;0;0
AUT;2020-03-08;8902600;4509;104;0;0
AUT;2020-03-09;8902600;4734;131;0;2
AUT;2020-03-10;8902600;5026;182;0;4
AUT;2020-03-11;8902600;5869;246;0;4
AUT;2020-03-12;8902600;6582;302;1;4
AUT;2020-03-13;8902600;7467;504;1;6
AUT;2020-03-14;8902600;8167;655;1;6
AUT;2020-03-15;8902600;8490;860;1;6
AUT;2020-03-16;8902600;8490;1018;3;6
AUT;2020-03-17;8902600;11977;1332;3;1
AUT;2020-03-18;8902600;13724;1646;4;9
AUT;2020-03-19;8902600;15613;2013;6;9
AUT;2020-03-20;8902600;18645;2388;6;9
AUT;2020-03-21;8902600;;2814;8;9
AUT;2020-03-22;8902600;;3244;16;9
AZE;2020-01-22;10067108;;0;0;0
AZE;2020-01-23;10067108;;0;0;0
AZE;2020-01-24;10067108;;0;0;0
AZE;2020-01-25;10067108;;0;0;0
AZE;2020-01-26;10067108;;0;0;0
AZE;2020-01-27;10067108;;0;0;0
AZE;2020-01-28;10067108;;0;0;0
AZE;2020-01-29;10067108;;0;0;0
AZE;2020-01-30;10067108;;0;0;0
AZE;2020-01-31;10067108;;0;0;0
AZE;2020-02-01;10067108;;0;0;0
AZE;2020-02-02;10067108;;0;0;0
AZE;2020-02-03;10067108;;0;0;0
AZE;2020-02-04;10067108;;0;0;0
AZE;2020-02-05;10067108;;0;0;0
AZE;2020-02-06;10067108;;0;0;0
AZE;2020-02-07;10067108;;0;0;0
AZE;2020-02-08;10067108;;0;0;0
AZE;2020-02-09;10067108;;0;0;0
AZE;2020-02-10;10067108;;0;0;0
AZE;2020-02-11;10067108;;0;0;0
AZE;2020-02-12;10067108;;0;0;0
AZE;2020-02-13;10067108;;0;0;0
AZE;2020-02-14;10067108;;0;0;0
AZE;2020-02-15;10067108;;0;0;0
AZE;2020-02-16;10067108;;0;0;0
AZE;2020-02-17;10067108;;0;0;0
AZE;2020-02-18;10067108;;0;0;0
AZE;2020-02-19;10067108;;0;0;0
AZE;2020-02-20;10067108;;0;0;0
